id,savetime,filename,stationid,forecast_fromtime,forecastvaluetime,forecastvalue,actualvaluetime,actualvalue,runningcapacity
381,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 15:19:51,51.07,,,96
383,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 15:34:51,50.88,,,96
385,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 15:49:51,50.72,,,96
387,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 16:04:51,50.57,,,96
389,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 16:19:51,50.44,,,96
391,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 16:34:51,50.36,,,96
393,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 16:49:51,50.37,,,96
395,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 17:04:51,50.48,,,96
397,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 17:19:51,50.27,,,96
399,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 17:34:51,50.18,,,96
401,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 17:49:51,50.17,,,96
403,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 18:04:51,50.26,,,96
405,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 18:19:51,50.43,,,96
407,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 18:34:51,50.7,,,96
409,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 18:49:51,51.06,,,96
411,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 19:04:51,51.5,,,96
413,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 19:19:51,52.0,,,96
415,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 19:34:51,52.49,,,96
417,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 19:49:51,52.95,,,96
419,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 20:04:51,53.39,,,96
421,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 20:19:51,53.78,,,96
423,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 20:34:51,54.16,,,96
425,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 20:49:51,54.53,,,96
427,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 21:04:51,54.88,,,96
429,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 21:19:51,55.16,,,96
431,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 21:34:51,55.35,,,96
433,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 21:49:51,55.43,,,96
435,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 22:04:51,55.35,,,96
437,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 22:19:51,55.1,,,96
439,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 22:34:51,54.65,,,96
441,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 22:49:51,53.92,,,96
443,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 23:04:51,52.91,,,96
445,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 23:19:51,51.63,,,96
447,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 23:34:51,50.06,,,96
449,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-28 23:49:51,48.25,,,96
451,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 00:04:51,46.23,,,96
453,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 00:19:51,44.06,,,96
455,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 00:34:51,41.77,,,96
457,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 00:49:51,39.38,,,96
459,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 01:04:51,36.96,,,96
461,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 01:19:51,34.55,,,96
463,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 01:34:51,32.21,,,96
465,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 01:49:51,29.98,,,96
467,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 02:04:51,27.89,,,96
469,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 02:19:51,25.93,,,96
471,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 02:34:51,24.09,,,96
473,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 02:49:51,22.4,,,96
475,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 03:04:51,20.84,,,96
477,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 03:19:51,19.41,,,96
479,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 03:34:51,18.11,,,96
481,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 03:49:51,16.93,,,96
483,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 04:04:51,15.86,,,96
485,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 04:19:51,14.94,,,96
487,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 04:34:51,14.14,,,96
489,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 04:49:51,13.49,,,96
491,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 05:04:51,12.99,,,96
493,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 05:19:51,12.64,,,96
495,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 05:34:51,12.42,,,96
497,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 05:49:51,12.33,,,96
499,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 06:04:51,12.41,,,96
501,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 06:19:51,12.67,,,96
503,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 06:34:51,13.09,,,96
505,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 06:49:51,13.66,,,96
507,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 07:04:51,14.37,,,96
509,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 07:19:51,15.25,,,96
511,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 07:34:51,16.22,,,96
513,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 07:49:51,17.26,,,96
515,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 08:04:51,18.36,,,96
517,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 08:19:51,19.51,,,96
519,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 08:34:51,20.7,,,96
521,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 08:49:51,21.86,,,96
523,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 09:04:51,22.99,,,96
525,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 09:19:51,24.07,,,96
527,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 09:34:51,25.09,,,96
529,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 09:49:51,26.04,,,96
531,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 10:04:51,26.84,,,96
533,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 10:19:51,27.52,,,96
535,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 10:34:51,28.08,,,96
537,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 10:49:51,28.44,,,96
539,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 11:04:51,28.6,,,96
541,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 11:19:51,28.56,,,96
543,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 11:34:51,28.33,,,96
545,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 11:49:51,27.88,,,96
547,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 12:04:51,27.21,,,96
549,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 12:19:51,26.34,,,96
551,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 12:34:51,25.31,,,96
553,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 12:49:51,24.17,,,96
555,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 13:04:51,22.92,,,96
557,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 13:19:51,21.56,,,96
559,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 13:34:51,20.17,,,96
561,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 13:49:51,18.74,,,96
563,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 14:04:51,17.3,,,96
565,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 14:19:51,15.89,,,96
567,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 14:34:51,14.64,,,96
569,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 14:49:51,13.47,,,96
571,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 15:04:51,12.38,,,96
573,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 15:19:51,11.35,,,96
575,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 15:34:51,10.39,,,96
577,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 15:49:51,9.47,,,96
579,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 16:04:51,8.61,,,96
581,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 16:19:51,7.83,,,96
583,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 16:34:51,7.14,,,96
585,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 16:49:51,6.55,,,96
587,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 17:04:51,6.01,,,96
589,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 17:19:51,5.44,,,96
591,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 17:34:51,4.93,,,96
593,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 17:49:51,4.49,,,96
595,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 18:04:51,4.09,,,96
597,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 18:19:51,3.74,,,96
599,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 18:34:51,3.43,,,96
601,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 18:49:51,3.16,,,96
603,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 19:04:51,2.92,,,96
605,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 19:19:51,2.7,,,96
607,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 19:34:51,2.51,,,96
609,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 19:49:51,2.34,,,96
611,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 20:04:51,2.19,,,96
613,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 20:19:51,2.07,,,96
615,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 20:34:51,1.96,,,96
617,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 20:49:51,1.87,,,96
619,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 21:04:51,1.78,,,96
621,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 21:19:51,1.71,,,96
623,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 21:34:51,1.65,,,96
625,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 21:49:51,1.61,,,96
627,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 22:04:51,1.57,,,96
629,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 22:19:51,1.53,,,96
631,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 22:34:51,1.49,,,96
633,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 22:49:51,1.44,,,96
635,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 23:04:51,1.39,,,96
637,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 23:19:51,1.33,,,96
639,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 23:34:51,1.26,,,96
641,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-29 23:49:51,1.18,,,96
643,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 00:04:51,1.1,,,96
645,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 00:19:51,1.02,,,96
647,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 00:34:51,0.95,,,96
649,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 00:49:51,0.89,,,96
651,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 01:04:51,0.83,,,96
653,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 01:19:51,0.77,,,96
655,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 01:34:51,0.73,,,96
657,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 01:49:51,0.69,,,96
659,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 02:04:51,0.66,,,96
661,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 02:19:51,0.64,,,96
663,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 02:34:51,0.62,,,96
665,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 02:49:51,0.61,,,96
667,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 03:04:51,0.61,,,96
669,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 03:19:51,0.62,,,96
671,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 03:34:51,0.63,,,96
673,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 03:49:51,0.64,,,96
675,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 04:04:51,0.65,,,96
677,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 04:19:51,0.67,,,96
679,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 04:34:51,0.7,,,96
681,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 04:49:51,0.74,,,96
683,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 05:04:51,0.79,,,96
685,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 05:19:51,0.88,,,96
687,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 05:34:51,0.98,,,96
689,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 05:49:51,1.13,,,96
691,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 06:04:51,1.31,,,96
693,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 06:19:51,1.54,,,96
695,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 06:34:51,1.83,,,96
697,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 06:49:51,2.21,,,96
699,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 07:04:51,2.7,,,96
701,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 07:19:51,3.3,,,96
703,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 07:34:51,4.0,,,96
705,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 07:49:51,4.8,,,96
707,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 08:04:51,5.68,,,96
709,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 08:19:51,6.65,,,96
711,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 08:34:51,7.66,,,96
713,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 08:49:51,8.71,,,96
715,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 09:04:51,9.78,,,96
717,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 09:19:51,10.88,,,96
719,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 09:34:51,12.0,,,96
721,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 09:49:51,13.09,,,96
723,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 10:04:51,14.18,,,96
725,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 10:19:51,15.29,,,96
727,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 10:34:51,16.39,,,96
729,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 10:49:51,17.39,,,96
731,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 11:04:51,18.27,,,96
733,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 11:19:51,19.05,,,96
735,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 11:34:51,19.75,,,96
737,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 11:49:51,20.31,,,96
739,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 12:04:51,20.75,,,96
741,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 12:19:51,21.04,,,96
743,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 12:34:51,21.2,,,96
745,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 12:49:51,21.21,,,96
747,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 13:04:51,21.05,,,96
749,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 13:19:51,20.76,,,96
751,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 13:34:51,20.46,,,96
753,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 13:49:51,20.13,,,96
755,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 14:04:51,19.82,,,96
757,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 14:19:51,19.53,,,96
759,2024-10-26 15:49:51,"// 2024-10-25_06:30:10

<! Entit",41,2024-10-26 15:49:51,2024-10-30 14:34:51,19.27,,,96
